"Master Account ID","Master Account Name","Parent Account ID","Parent Account Name","Account ID","Account Name","Month","Class ID","Class Name","Submissions","Similarity Reports","0% Similarity","1-24% Similarity","25-49% Similarity","50-74% Similarity","75-100% Similarity","Submissions with Feedback","Submissions Scored with a Rubric","Total Feedback (Comments and Marks)","Summary Text Comments","Voice Comments","QuickMarks","Bubble Comments","Inline Text Comments","ETS e-rater Marks","Strikethrough Marks","Grading Form Marks","Peer Reviews Created"
68652,"Iceland Consortium",68652,"Iceland Consortium",115182,"Menntaskólinn í Reykjavík",2020-02-01,23991376,"Islensk fraedi",13,13,2,3,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115182,"Menntaskólinn í Reykjavík",2020-03-01,23991376,"Islensk fraedi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115182,"Menntaskólinn í Reykjavík",2020-04-01,23991376,"Islensk fraedi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115182,"Menntaskólinn í Reykjavík",2020-05-01,23991376,"Islensk fraedi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115182,"Menntaskólinn í Reykjavík",2020-06-01,23991376,"Islensk fraedi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115182,"Menntaskólinn í Reykjavík",2020-07-01,23991376,"Islensk fraedi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",64462,"Háskóli Íslands",2020-02-01,24376454,"Meistaraverkefni í Deild menntunar- og margbreytileika - INT441L, UM448L, MEN449L, SKF441L, STM445L, UMM449L og ŞRS441L (vor 2020) (Moodle TT)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",64462,"Háskóli Íslands",2020-03-01,24376454,"Meistaraverkefni í Deild menntunar- og margbreytileika - INT441L, UM448L, MEN449L, SKF441L, STM445L, UMM449L og ŞRS441L (vor 2020) (Moodle TT)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",64462,"Háskóli Íslands",2020-04-01,24376454,"Meistaraverkefni í Deild menntunar- og margbreytileika - INT441L, UM448L, MEN449L, SKF441L, STM445L, UMM449L og ŞRS441L (vor 2020) (Moodle TT)",5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",64462,"Háskóli Íslands",2020-05-01,24376454,"Meistaraverkefni í Deild menntunar- og margbreytileika - INT441L, UM448L, MEN449L, SKF441L, STM445L, UMM449L og ŞRS441L (vor 2020) (Moodle TT)",15,16,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",64462,"Háskóli Íslands",2020-06-01,24376454,"Meistaraverkefni í Deild menntunar- og margbreytileika - INT441L, UM448L, MEN449L, SKF441L, STM445L, UMM449L og ŞRS441L (vor 2020) (Moodle TT)",4,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",64462,"Háskóli Íslands",2020-07-01,24376454,"Meistaraverkefni í Deild menntunar- og margbreytileika - INT441L, UM448L, MEN449L, SKF441L, STM445L, UMM449L og ŞRS441L (vor 2020) (Moodle TT)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115204,"Fjölbrautaskólinn viğ Ármúla",2020-02-01,24360020,"ÍSLE3NB05_RUM (Moodle TT)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115204,"Fjölbrautaskólinn viğ Ármúla",2020-03-01,24360020,"ÍSLE3NB05_RUM (Moodle TT)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115204,"Fjölbrautaskólinn viğ Ármúla",2020-04-01,24360020,"ÍSLE3NB05_RUM (Moodle TT)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115204,"Fjölbrautaskólinn viğ Ármúla",2020-05-01,24360020,"ÍSLE3NB05_RUM (Moodle TT)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115204,"Fjölbrautaskólinn viğ Ármúla",2020-06-01,24360020,"ÍSLE3NB05_RUM (Moodle TT)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115204,"Fjölbrautaskólinn viğ Ármúla",2020-07-01,24360020,"ÍSLE3NB05_RUM (Moodle TT)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115211,"Menntaskólinn á Ísafirği",2020-02-01,23386125,"SÁLF2IS05 - Inngangur ağ sálfræği - V2020 - AJK (Moodle TT)",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115211,"Menntaskólinn á Ísafirği",2020-03-01,23386125,"SÁLF2IS05 - Inngangur ağ sálfræği - V2020 - AJK (Moodle TT)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115211,"Menntaskólinn á Ísafirği",2020-04-01,23386125,"SÁLF2IS05 - Inngangur ağ sálfræği - V2020 - AJK (Moodle TT)",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115211,"Menntaskólinn á Ísafirği",2020-05-01,23386125,"SÁLF2IS05 - Inngangur ağ sálfræği - V2020 - AJK (Moodle TT)",56,56,3,17,28,5,0,11,0,11,11,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115211,"Menntaskólinn á Ísafirği",2020-06-01,23386125,"SÁLF2IS05 - Inngangur ağ sálfræği - V2020 - AJK (Moodle TT)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115211,"Menntaskólinn á Ísafirği",2020-07-01,23386125,"SÁLF2IS05 - Inngangur ağ sálfræği - V2020 - AJK (Moodle TT)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",64462,"Háskóli Íslands",2020-02-01,25532787,"UAU102F Inngangur ağ umhverfis- og auğlindafræği",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",64462,"Háskóli Íslands",2020-03-01,25532787,"UAU102F Inngangur ağ umhverfis- og auğlindafræği",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",64462,"Háskóli Íslands",2020-04-01,25532787,"UAU102F Inngangur ağ umhverfis- og auğlindafræği",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",64462,"Háskóli Íslands",2020-05-01,25532787,"UAU102F Inngangur ağ umhverfis- og auğlindafræği",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",64462,"Háskóli Íslands",2020-06-01,25532787,"UAU102F Inngangur ağ umhverfis- og auğlindafræği",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",64462,"Háskóli Íslands",2020-07-01,25532787,"UAU102F Inngangur ağ umhverfis- og auğlindafræği",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",106360,"Fjölbrautaskólinn í Garğabæ",2020-02-01,23102855,"FÉLV2af05(1)",45,45,12,23,7,1,2,51,0,51,51,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",106360,"Fjölbrautaskólinn í Garğabæ",2020-03-01,23102855,"FÉLV2af05(1)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",106360,"Fjölbrautaskólinn í Garğabæ",2020-04-01,23102855,"FÉLV2af05(1)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",106360,"Fjölbrautaskólinn í Garğabæ",2020-05-01,23102855,"FÉLV2af05(1)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",106360,"Fjölbrautaskólinn í Garğabæ",2020-06-01,23102855,"FÉLV2af05(1)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",106360,"Fjölbrautaskólinn í Garğabæ",2020-07-01,23102855,"FÉLV2af05(1)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115182,"Menntaskólinn í Reykjavík",2020-02-01,24780237,"Enska",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115182,"Menntaskólinn í Reykjavík",2020-03-01,24780237,"Enska",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115182,"Menntaskólinn í Reykjavík",2020-04-01,24780237,"Enska",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115182,"Menntaskólinn í Reykjavík",2020-05-01,24780237,"Enska",23,23,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115182,"Menntaskólinn í Reykjavík",2020-06-01,24780237,"Enska",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115182,"Menntaskólinn í Reykjavík",2020-07-01,24780237,"Enska",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115956,"Menntaskólinn viğ Sund",2020-02-01,23955138,"Fake Class",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115956,"Menntaskólinn viğ Sund",2020-03-01,23955138,"Fake Class",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115956,"Menntaskólinn viğ Sund",2020-04-01,23955138,"Fake Class",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115956,"Menntaskólinn viğ Sund",2020-05-01,23955138,"Fake Class",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115956,"Menntaskólinn viğ Sund",2020-06-01,23955138,"Fake Class",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115956,"Menntaskólinn viğ Sund",2020-07-01,23955138,"Fake Class",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68657,"Háskólinn á Bifröst",78189,"Bifröst - kennslukerfi",2020-02-01,24555307,"Democratic theory",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68657,"Háskólinn á Bifröst",78189,"Bifröst - kennslukerfi",2020-03-01,24555307,"Democratic theory",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68657,"Háskólinn á Bifröst",78189,"Bifröst - kennslukerfi",2020-04-01,24555307,"Democratic theory",41,42,5,11,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68657,"Háskólinn á Bifröst",78189,"Bifröst - kennslukerfi",2020-05-01,24555307,"Democratic theory",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68657,"Háskólinn á Bifröst",78189,"Bifröst - kennslukerfi",2020-06-01,24555307,"Democratic theory",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68657,"Háskólinn á Bifröst",78189,"Bifröst - kennslukerfi",2020-07-01,24555307,"Democratic theory",14,14,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115209,"Fjölbrautaskólinn í Breiğholti",2020-02-01,23536599,"ÍSLE2KK05(3)",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115209,"Fjölbrautaskólinn í Breiğholti",2020-03-01,23536599,"ÍSLE2KK05(3)",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115209,"Fjölbrautaskólinn í Breiğholti",2020-04-01,23536599,"ÍSLE2KK05(3)",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115209,"Fjölbrautaskólinn í Breiğholti",2020-05-01,23536599,"ÍSLE2KK05(3)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115209,"Fjölbrautaskólinn í Breiğholti",2020-06-01,23536599,"ÍSLE2KK05(3)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115209,"Fjölbrautaskólinn í Breiğholti",2020-07-01,23536599,"ÍSLE2KK05(3)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115204,"Fjölbrautaskólinn viğ Ármúla",2020-02-01,23497619,"MOODLE hjálp (Moodle TT)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115204,"Fjölbrautaskólinn viğ Ármúla",2020-03-01,23497619,"MOODLE hjálp (Moodle TT)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115204,"Fjölbrautaskólinn viğ Ármúla",2020-04-01,23497619,"MOODLE hjálp (Moodle TT)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115204,"Fjölbrautaskólinn viğ Ármúla",2020-05-01,23497619,"MOODLE hjálp (Moodle TT)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115204,"Fjölbrautaskólinn viğ Ármúla",2020-06-01,23497619,"MOODLE hjálp (Moodle TT)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115204,"Fjölbrautaskólinn viğ Ármúla",2020-07-01,23497619,"MOODLE hjálp (Moodle TT)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115956,"Menntaskólinn viğ Sund",2020-02-01,0,Not Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115956,"Menntaskólinn viğ Sund",2020-03-01,0,Not Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115956,"Menntaskólinn viğ Sund",2020-04-01,0,Not Available,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115956,"Menntaskólinn viğ Sund",2020-05-01,0,Not Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115956,"Menntaskólinn viğ Sund",2020-06-01,0,Not Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115956,"Menntaskólinn viğ Sund",2020-07-01,0,Not Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115958,"Tækniskólinn",2020-02-01,24222242,"æfing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115958,"Tækniskólinn",2020-03-01,24222242,"æfing",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115958,"Tækniskólinn",2020-04-01,24222242,"æfing",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115958,"Tækniskólinn",2020-05-01,24222242,"æfing",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115958,"Tækniskólinn",2020-06-01,24222242,"æfing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115958,"Tækniskólinn",2020-07-01,24222242,"æfing",8,10,1,7,1,0,1,2,0,111,2,0,0,0,0,109,0,0,0
68652,"Iceland Consortium",64462,"Háskóli Íslands",78363,"HVS | 0 | Heilbrigğisvísindasviğ",2020-02-01,24566338,"LEI 601 V3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",64462,"Háskóli Íslands",78363,"HVS | 0 | Heilbrigğisvísindasviğ",2020-03-01,24566338,"LEI 601 V3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",64462,"Háskóli Íslands",78363,"HVS | 0 | Heilbrigğisvísindasviğ",2020-04-01,24566338,"LEI 601 V3",6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",64462,"Háskóli Íslands",78363,"HVS | 0 | Heilbrigğisvísindasviğ",2020-05-01,24566338,"LEI 601 V3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",64462,"Háskóli Íslands",78363,"HVS | 0 | Heilbrigğisvísindasviğ",2020-06-01,24566338,"LEI 601 V3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",64462,"Háskóli Íslands",78363,"HVS | 0 | Heilbrigğisvísindasviğ",2020-07-01,24566338,"LEI 601 V3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115203,"Fjölbrautaskóli Snæfellinga",2020-02-01,23308196,"Íşróttasálfræği SÁLF2ÍŞ05 V20 (Moodle TT)",51,41,1,1,15,10,14,34,0,37,7,0,0,30,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115203,"Fjölbrautaskóli Snæfellinga",2020-03-01,23308196,"Íşróttasálfræği SÁLF2ÍŞ05 V20 (Moodle TT)",19,19,0,15,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115203,"Fjölbrautaskóli Snæfellinga",2020-04-01,23308196,"Íşróttasálfræği SÁLF2ÍŞ05 V20 (Moodle TT)",6,0,0,0,0,0,0,18,0,26,17,0,0,9,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115203,"Fjölbrautaskóli Snæfellinga",2020-05-01,23308196,"Íşróttasálfræği SÁLF2ÍŞ05 V20 (Moodle TT)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115203,"Fjölbrautaskóli Snæfellinga",2020-06-01,23308196,"Íşróttasálfræği SÁLF2ÍŞ05 V20 (Moodle TT)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115203,"Fjölbrautaskóli Snæfellinga",2020-07-01,23308196,"Íşróttasálfræği SÁLF2ÍŞ05 V20 (Moodle TT)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",64462,"Háskóli Íslands",2020-02-01,23422294,"Regression methods 2",1,1,0,1,0,0,0,3,0,8,0,0,0,8,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",64462,"Háskóli Íslands",2020-03-01,23422294,"Regression methods 2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",64462,"Háskóli Íslands",2020-04-01,23422294,"Regression methods 2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",64462,"Háskóli Íslands",2020-05-01,23422294,"Regression methods 2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",64462,"Háskóli Íslands",2020-06-01,23422294,"Regression methods 2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",64462,"Háskóli Íslands",2020-07-01,23422294,"Regression methods 2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115209,"Fjölbrautaskólinn í Breiğholti",2020-02-01,24291682,"ÍSLE3VV05(1)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115209,"Fjölbrautaskólinn í Breiğholti",2020-03-01,24291682,"ÍSLE3VV05(1)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115209,"Fjölbrautaskólinn í Breiğholti",2020-04-01,24291682,"ÍSLE3VV05(1)",21,21,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115209,"Fjölbrautaskólinn í Breiğholti",2020-05-01,24291682,"ÍSLE3VV05(1)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115209,"Fjölbrautaskólinn í Breiğholti",2020-06-01,24291682,"ÍSLE3VV05(1)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115209,"Fjölbrautaskólinn í Breiğholti",2020-07-01,24291682,"ÍSLE3VV05(1)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115213,"Menntaskólinn viğ Hamrahlíğ",2020-02-01,24166054,"SÁLF2AA05(4)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115213,"Menntaskólinn viğ Hamrahlíğ",2020-03-01,24166054,"SÁLF2AA05(4)",27,27,1,7,19,0,0,25,25,329,25,0,0,304,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115213,"Menntaskólinn viğ Hamrahlíğ",2020-04-01,24166054,"SÁLF2AA05(4)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115213,"Menntaskólinn viğ Hamrahlíğ",2020-05-01,24166054,"SÁLF2AA05(4)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115213,"Menntaskólinn viğ Hamrahlíğ",2020-06-01,24166054,"SÁLF2AA05(4)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115213,"Menntaskólinn viğ Hamrahlíğ",2020-07-01,24166054,"SÁLF2AA05(4)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",64462,"Háskóli Íslands",2020-02-01,24980309,"STM109F Stjórnun og forysta",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",64462,"Háskóli Íslands",2020-03-01,24980309,"STM109F Stjórnun og forysta",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",64462,"Háskóli Íslands",2020-04-01,24980309,"STM109F Stjórnun og forysta",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",64462,"Háskóli Íslands",2020-05-01,24980309,"STM109F Stjórnun og forysta",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",64462,"Háskóli Íslands",2020-06-01,24980309,"STM109F Stjórnun og forysta",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",64462,"Háskóli Íslands",2020-07-01,24980309,"STM109F Stjórnun og forysta",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115210,"Menntaskólinn á Akureyri",2020-02-01,24276115,"DANS2BB04 vorönn 2020 (Moodle TT)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115210,"Menntaskólinn á Akureyri",2020-03-01,24276115,"DANS2BB04 vorönn 2020 (Moodle TT)",79,79,8,45,22,1,3,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115210,"Menntaskólinn á Akureyri",2020-04-01,24276115,"DANS2BB04 vorönn 2020 (Moodle TT)",71,71,55,14,2,0,0,64,37,45,27,0,0,18,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115210,"Menntaskólinn á Akureyri",2020-05-01,24276115,"DANS2BB04 vorönn 2020 (Moodle TT)",1,1,1,0,0,0,0,42,41,58,2,0,0,56,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115210,"Menntaskólinn á Akureyri",2020-06-01,24276115,"DANS2BB04 vorönn 2020 (Moodle TT)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
